datetime,year,month,day,hour,temperature,cloud_cover,solar_irradiance,humidity
2022-08-15 22:00:00,2022,8,15,22,17.61,36.92,0.0,56.51
2022-08-15 23:00:00,2022,8,15,23,18.9,35.81,0.0,49.91
2022-08-16 00:00:00,2022,8,16,0,17.05,14.57,0.0,67.36
2022-08-16 01:00:00,2022,8,16,1,20.18,49.58,0.0,47.77
2022-08-16 02:00:00,2022,8,16,2,19.49,63.17,0.0,46.22
2022-08-16 03:00:00,2022,8,16,3,24.48,30.03,0.0,57.17
2022-08-16 04:00:00,2022,8,16,4,25.04,35.09,0.0,57.66
2022-08-16 05:00:00,2022,8,16,5,24.34,6.95,0.0,45.8
2022-08-16 06:00:00,2022,8,16,6,28.15,43.8,0.0,51.06
2022-08-16 07:00:00,2022,8,16,7,28.0,38.33,132.02,41.48
2022-08-16 08:00:00,2022,8,16,8,30.78,22.53,344.15,49.29
2022-08-16 09:00:00,2022,8,16,9,31.65,14.18,509.32,60.23
2022-08-16 10:00:00,2022,8,16,10,35.18,66.0,259.89,43.46
2022-08-16 11:00:00,2022,8,16,11,37.31,36.71,540.5,45.08
2022-08-16 12:00:00,2022,8,16,12,36.31,10.7,792.84,47.18
2022-08-16 13:00:00,2022,8,16,13,36.29,46.16,460.42,62.93
2022-08-16 14:00:00,2022,8,16,14,35.49,33.64,493.24,61.8
2022-08-16 15:00:00,2022,8,16,15,33.47,30.23,411.62,37.03
2022-08-16 16:00:00,2022,8,16,16,28.44,48.62,225.57,39.51
2022-08-16 17:00:00,2022,8,16,17,32.19,0.0,226.41,54.52
2022-08-16 18:00:00,2022,8,16,18,30.32,0.0,0.0,40.95
2022-08-16 19:00:00,2022,8,16,19,24.18,56.64,0.0,63.47
2022-08-16 20:00:00,2022,8,16,20,21.97,26.47,0.0,36.21
2022-08-16 21:00:00,2022,8,16,21,22.28,20.52,0.0,47.79
2022-08-16 22:00:00,2022,8,16,22,20.89,2.3,0.0,55.47
2022-08-16 23:00:00,2022,8,16,23,18.58,32.93,0.0,65.6
2022-08-17 00:00:00,2022,8,17,0,16.04,35.01,0.0,54.06
2022-08-17 01:00:00,2022,8,17,1,19.43,57.48,0.0,56.63
2022-08-17 02:00:00,2022,8,17,2,20.72,36.12,0.0,55.52
2022-08-17 03:00:00,2022,8,17,3,22.34,22.61,0.0,61.62
2022-08-17 04:00:00,2022,8,17,4,23.24,36.78,0.0,56.56
2022-08-17 05:00:00,2022,8,17,5,23.93,50.86,0.0,60.0
2022-08-17 06:00:00,2022,8,17,6,28.53,46.49,0.0,60.16
2022-08-17 07:00:00,2022,8,17,7,28.75,41.09,143.63,62.81
2022-08-17 08:00:00,2022,8,17,8,29.61,34.16,288.45,36.71
2022-08-17 09:00:00,2022,8,17,9,31.84,17.04,487.51,41.93
2022-08-17 10:00:00,2022,8,17,10,29.98,8.01,748.93,59.51
2022-08-17 11:00:00,2022,8,17,11,33.91,4.85,803.17,69.8
2022-08-17 12:00:00,2022,8,17,12,35.92,36.55,553.67,56.7
2022-08-17 13:00:00,2022,8,17,13,34.95,38.63,523.9,52.03
2022-08-17 14:00:00,2022,8,17,14,36.51,50.55,360.96,61.98
2022-08-17 15:00:00,2022,8,17,15,31.67,39.9,390.41,64.67
2022-08-17 16:00:00,2022,8,17,16,31.52,49.68,225.98,59.48
2022-08-17 17:00:00,2022,8,17,17,30.2,26.06,180.46,53.81
2022-08-17 18:00:00,2022,8,17,18,31.23,44.08,0.0,54.49
2022-08-17 19:00:00,2022,8,17,19,24.76,8.64,0.0,56.2
2022-08-17 20:00:00,2022,8,17,20,20.45,27.46,0.0,64.7
2022-08-17 21:00:00,2022,8,17,21,22.58,0.0,0.0,57.46
2022-08-17 22:00:00,2022,8,17,22,23.35,29.3,0.0,57.57
2022-08-17 23:00:00,2022,8,17,23,18.17,53.16,0.0,61.74
2022-08-18 00:00:00,2022,8,18,0,20.05,29.69,0.0,53.99
2022-08-18 01:00:00,2022,8,18,1,21.1,42.72,0.0,56.45
2022-08-18 02:00:00,2022,8,18,2,21.47,33.75,0.0,70.1
2022-08-18 03:00:00,2022,8,18,3,20.96,16.88,0.0,49.3
2022-08-18 04:00:00,2022,8,18,4,20.97,24.55,0.0,49.82
2022-08-18 05:00:00,2022,8,18,5,24.14,51.88,0.0,47.51
2022-08-18 06:00:00,2022,8,18,6,27.29,42.62,0.0,56.91
2022-08-18 07:00:00,2022,8,18,7,30.26,15.93,179.61,57.39
2022-08-18 08:00:00,2022,8,18,8,31.04,0.53,426.56,39.05
2022-08-18 09:00:00,2022,8,18,9,31.27,32.42,432.87,62.1
2022-08-18 10:00:00,2022,8,18,10,34.41,16.65,586.97,45.73
2022-08-18 11:00:00,2022,8,18,11,35.82,24.74,668.62,57.99
2022-08-18 12:00:00,2022,8,18,12,35.13,0.0,838.35,55.4
2022-08-18 13:00:00,2022,8,18,13,32.42,49.1,437.22,31.72
2022-08-18 14:00:00,2022,8,18,14,32.93,26.34,534.59,35.45
2022-08-18 15:00:00,2022,8,18,15,33.92,29.38,416.72,45.41
2022-08-18 16:00:00,2022,8,18,16,27.6,11.63,378.72,63.81
2022-08-18 17:00:00,2022,8,18,17,24.25,22.74,188.17,39.39
2022-08-18 18:00:00,2022,8,18,18,29.38,30.73,0.0,63.28
2022-08-18 19:00:00,2022,8,18,19,25.32,16.02,0.0,40.26
2022-08-18 20:00:00,2022,8,18,20,23.58,23.97,0.0,36.9
2022-08-18 21:00:00,2022,8,18,21,18.56,56.01,0.0,56.76
2022-08-18 22:00:00,2022,8,18,22,20.92,0.0,0.0,54.11
2022-08-18 23:00:00,2022,8,18,23,19.19,31.98,0.0,40.31
2022-08-19 00:00:00,2022,8,19,0,15.02,12.2,0.0,45.06
2022-08-19 01:00:00,2022,8,19,1,21.31,54.64,0.0,57.12
2022-08-19 02:00:00,2022,8,19,2,19.58,24.29,0.0,51.71
2022-08-19 03:00:00,2022,8,19,3,19.74,6.96,0.0,59.64
2022-08-19 04:00:00,2022,8,19,4,21.44,23.59,0.0,51.99
2022-08-19 05:00:00,2022,8,19,5,20.09,34.9,0.0,62.57
2022-08-19 06:00:00,2022,8,19,6,27.38,83.42,0.0,45.51
2022-08-19 07:00:00,2022,8,19,7,28.79,0.0,213.25,59.38
2022-08-19 08:00:00,2022,8,19,8,29.8,3.92,457.34,44.54
2022-08-19 09:00:00,2022,8,19,9,34.41,54.01,274.47,57.14
2022-08-19 10:00:00,2022,8,19,10,30.35,0.0,747.71,59.8
2022-08-19 11:00:00,2022,8,19,11,32.73,28.1,577.7,46.18
2022-08-19 12:00:00,2022,8,19,12,32.49,18.24,683.17,57.7
2022-08-19 13:00:00,2022,8,19,13,33.36,15.1,759.16,59.19
2022-08-19 14:00:00,2022,8,19,14,33.26,24.46,543.02,58.68
2022-08-19 15:00:00,2022,8,19,15,32.71,21.25,467.09,48.71
2022-08-19 16:00:00,2022,8,19,16,29.5,49.05,213.05,51.77
2022-08-19 17:00:00,2022,8,19,17,26.51,54.47,101.9,68.35
2022-08-19 18:00:00,2022,8,19,18,29.56,36.43,0.0,47.6
2022-08-19 19:00:00,2022,8,19,19,28.95,23.18,0.0,55.8
2022-08-19 20:00:00,2022,8,19,20,22.48,33.08,,53.03
2022-08-19 21:00:00,2022,8,19,21,19.02,44.01,0.0,57.38
2022-08-19 22:00:00,2022,8,19,22,22.22,47.94,0.0,65.91
2022-08-19 23:00:00,2022,8,19,23,15.57,35.31,0.0,49.95
2022-08-20 00:00:00,2022,8,20,0,17.35,58.08,0.0,57.9
2022-08-20 01:00:00,2022,8,20,1,16.9,15.2,0.0,60.65
2022-08-20 02:00:00,2022,8,20,2,16.77,50.33,0.0,52.32
2022-08-20 03:00:00,2022,8,20,3,19.8,41.62,0.0,48.19
2022-08-20 04:00:00,2022,8,20,4,20.29,15.33,0.0,55.78
2022-08-20 05:00:00,2022,8,20,5,23.97,32.18,0.0,55.16
2022-08-20 06:00:00,2022,8,20,6,26.07,33.56,0.0,41.87
2022-08-20 07:00:00,2022,8,20,7,26.84,24.69,161.32,48.68
2022-08-20 08:00:00,2022,8,20,8,29.27,24.47,312.0,60.78
2022-08-20 09:00:00,2022,8,20,9,31.21,0.0,588.22,51.37
2022-08-20 10:00:00,2022,8,20,10,34.56,13.75,613.38,58.67
2022-08-20 11:00:00,2022,8,20,11,33.45,22.76,672.86,46.57
2022-08-20 12:00:00,2022,8,20,12,35.66,16.08,704.63,55.98
2022-08-20 13:00:00,2022,8,20,13,34.91,10.42,811.56,55.96
2022-08-20 14:00:00,2022,8,20,14,34.09,48.75,417.66,57.37
2022-08-20 15:00:00,2022,8,20,15,34.45,25.45,481.4,51.96
2022-08-20 16:00:00,2022,8,20,16,27.78,70.87,119.93,56.25
2022-08-20 17:00:00,2022,8,20,17,27.14,31.99,165.83,70.14
2022-08-20 18:00:00,2022,8,20,18,29.54,48.33,0.0,58.33
2022-08-20 19:00:00,2022,8,20,19,23.43,23.37,0.0,66.75
2022-08-20 20:00:00,2022,8,20,20,16.38,14.3,0.0,53.59
2022-08-20 21:00:00,2022,8,20,21,19.95,32.79,0.0,34.25
2022-08-20 22:00:00,2022,8,20,22,19.36,53.44,0.0,60.99
2022-08-20 23:00:00,2022,8,20,23,13.05,25.75,0.0,70.7
2022-08-21 00:00:00,2022,8,21,0,20.5,36.1,0.0,56.38
2022-08-21 01:00:00,2022,8,21,1,16.68,32.31,0.0,50.71
2022-08-21 02:00:00,2022,8,21,2,19.56,25.2,0.0,55.99
2022-08-21 03:00:00,2022,8,21,3,19.73,26.22,0.0,64.61
2022-08-21 04:00:00,2022,8,21,4,19.26,7.19,0.0,56.37
2022-08-21 05:00:00,2022,8,21,5,21.62,26.94,0.0,49.88
2022-08-21 06:00:00,2022,8,21,6,23.97,40.23,0.0,47.38
2022-08-21 07:00:00,2022,8,21,7,30.08,33.07,162.97,60.99
2022-08-21 08:00:00,2022,8,21,8,29.54,30.84,304.57,80.33
2022-08-21 09:00:00,2022,8,21,9,30.45,41.66,384.65,45.92
2022-08-21 10:00:00,2022,8,21,10,30.89,31.06,570.89,60.29
2022-08-21 11:00:00,2022,8,21,11,35.95,27.44,671.09,60.78
2022-08-21 12:00:00,2022,8,21,12,36.76,41.86,486.04,46.3
2022-08-21 13:00:00,2022,8,21,13,35.93,29.89,644.88,61.72
2022-08-21 14:00:00,2022,8,21,14,33.75,22.43,574.47,71.56
2022-08-21 15:00:00,2022,8,21,15,32.07,36.53,389.59,62.92
2022-08-21 16:00:00,2022,8,21,16,27.4,26.46,303.47,52.34
2022-08-21 17:00:00,2022,8,21,17,27.41,21.53,184.65,44.38
2022-08-21 18:00:00,2022,8,21,18,24.47,30.27,0.0,58.86
2022-08-21 19:00:00,2022,8,21,19,20.11,30.5,0.0,54.11
2022-08-21 20:00:00,2022,8,21,20,23.95,5.09,0.0,60.53
2022-08-21 21:00:00,2022,8,21,21,18.79,33.82,0.0,52.88
2022-08-21 22:00:00,2022,8,21,22,21.3,64.09,0.0,47.96
2022-08-21 23:00:00,2022,8,21,23,19.87,7.57,0.0,55.86
2022-08-22 00:00:00,2022,8,22,0,18.77,16.74,0.0,64.89
2022-08-22 01:00:00,2022,8,22,1,19.15,82.39,0.0,62.09
2022-08-22 02:00:00,2022,8,22,2,17.5,10.35,0.0,53.32
2022-08-22 03:00:00,2022,8,22,3,23.71,52.52,0.0,46.14
2022-08-22 04:00:00,2022,8,22,4,21.74,22.22,0.0,53.26
2022-08-22 05:00:00,2022,8,22,5,24.19,28.0,0.0,53.05
2022-08-22 06:00:00,2022,8,22,6,24.36,24.17,0.0,55.17
2022-08-22 07:00:00,2022,8,22,7,25.86,35.31,157.61,71.41
2022-08-22 08:00:00,2022,8,22,8,30.61,0.0,432.98,53.1
2022-08-22 09:00:00,2022,8,22,9,31.75,30.52,465.9,56.63
2022-08-22 10:00:00,2022,8,22,10,31.0,18.73,621.82,61.79
2022-08-22 11:00:00,2022,8,22,11,30.5,0.0,888.5,59.63
2022-08-22 12:00:00,2022,8,22,12,31.11,49.21,468.65,67.3
2022-08-22 13:00:00,2022,8,22,13,35.77,0.0,826.85,51.23
2022-08-22 14:00:00,2022,8,22,14,31.36,69.76,248.37,50.27
2022-08-22 15:00:00,2022,8,22,15,30.63,39.13,359.97,52.63
2022-08-22 16:00:00,2022,8,22,16,32.55,0.0,451.78,48.14
2022-08-22 17:00:00,2022,8,22,17,25.48,53.55,114.5,56.01
2022-08-22 18:00:00,2022,8,22,18,24.2,11.79,0.0,56.83
2022-08-22 19:00:00,2022,8,22,19,22.05,12.7,0.0,52.91
2022-08-22 20:00:00,2022,8,22,20,24.89,0.0,0.0,59.95
2022-08-22 21:00:00,2022,8,22,21,23.98,9.51,0.0,60.18
2022-08-22 22:00:00,2022,8,22,22,20.23,11.87,0.0,49.74
2022-08-22 23:00:00,2022,8,22,23,19.49,43.16,0.0,60.17
2022-08-23 00:00:00,2022,8,23,0,16.31,49.77,0.0,46.65
2022-08-23 01:00:00,2022,8,23,1,21.64,1.61,0.0,48.46
2022-08-23 02:00:00,2022,8,23,2,19.08,31.84,0.0,67.33
2022-08-23 03:00:00,2022,8,23,3,21.52,0.0,0.0,54.06
2022-08-23 04:00:00,2022,8,23,4,21.26,31.92,0.0,54.26
2022-08-23 05:00:00,2022,8,23,5,22.86,69.67,0.0,69.22
2022-08-23 06:00:00,2022,8,23,6,28.8,0.0,0.0,57.28
2022-08-23 07:00:00,2022,8,23,7,28.62,6.14,205.74,53.81
2022-08-23 08:00:00,2022,8,23,8,32.37,40.97,271.13,48.68
2022-08-23 09:00:00,2022,8,23,9,31.64,43.33,381.3,59.6
2022-08-23 10:00:00,2022,8,23,10,30.7,7.61,668.16,67.48
2022-08-23 11:00:00,2022,8,23,11,32.03,55.9,369.62,55.34
2022-08-23 12:00:00,2022,8,23,12,33.68,10.12,864.0,66.19
2022-08-23 13:00:00,2022,8,23,13,31.95,59.9,330.43,54.72
2022-08-23 14:00:00,2022,8,23,14,30.18,35.8,460.93,49.84
2022-08-23 15:00:00,2022,8,23,15,33.53,51.85,282.03,51.99
2022-08-23 16:00:00,2022,8,23,16,28.38,33.85,284.56,49.92
2022-08-23 17:00:00,2022,8,23,17,27.82,39.57,139.53,66.9
2022-08-23 18:00:00,2022,8,23,18,26.06,40.63,0.0,64.93
2022-08-23 19:00:00,2022,8,23,19,22.22,49.32,0.0,59.0
2022-08-23 20:00:00,2022,8,23,20,24.37,25.77,0.0,36.92
2022-08-23 21:00:00,2022,8,23,21,17.58,8.43,0.0,67.7
2022-08-23 22:00:00,2022,8,23,22,19.07,24.85,0.0,52.83
2022-08-23 23:00:00,2022,8,23,23,18.24,13.08,0.0,50.91
2022-08-24 00:00:00,2022,8,24,0,,14.03,0.0,53.53
2022-08-24 01:00:00,2022,8,24,1,14.96,59.17,0.0,56.51
2022-08-24 02:00:00,2022,8,24,2,20.1,38.52,0.0,59.63
2022-08-24 03:00:00,2022,8,24,3,21.12,37.6,0.0,64.89
2022-08-24 04:00:00,2022,8,24,4,19.94,47.52,0.0,60.42
2022-08-24 05:00:00,2022,8,24,5,24.63,38.42,0.0,56.42
2022-08-24 06:00:00,2022,8,24,6,26.04,63.41,0.0,53.22
2022-08-24 07:00:00,2022,8,24,7,24.8,0.0,240.77,49.17
2022-08-24 08:00:00,2022,8,24,8,27.58,6.12,434.53,59.23
2022-08-24 09:00:00,2022,8,24,9,33.22,12.06,583.44,60.43
2022-08-24 10:00:00,2022,8,24,10,32.83,0.0,787.49,50.08
2022-08-24 11:00:00,2022,8,24,11,31.89,28.33,627.99,47.76
2022-08-24 12:00:00,2022,8,24,12,31.57,29.27,618.83,62.46
2022-08-24 13:00:00,2022,8,24,13,31.98,65.58,280.75,52.81
2022-08-24 14:00:00,2022,8,24,14,31.33,44.15,428.62,46.85
2022-08-24 15:00:00,2022,8,24,15,29.25,15.92,533.63,48.62
2022-08-24 16:00:00,2022,8,24,16,25.8,35.96,304.16,60.32
2022-08-24 17:00:00,2022,8,24,17,29.64,0.0,227.95,68.76
2022-08-24 18:00:00,2022,8,24,18,27.23,28.91,0.0,64.31
2022-08-24 19:00:00,2022,8,24,19,20.67,27.85,0.0,41.16
2022-08-24 20:00:00,2022,8,24,20,21.56,8.03,0.0,55.42
2022-08-24 21:00:00,2022,8,24,21,17.82,22.05,0.0,62.72
2022-08-24 22:00:00,2022,8,24,22,17.83,12.22,0.0,44.38
2022-08-24 23:00:00,2022,8,24,23,16.87,7.42,0.0,69.14
2022-08-25 00:00:00,2022,8,25,0,16.24,39.2,0.0,42.09
2022-08-25 01:00:00,2022,8,25,1,21.38,46.39,0.0,61.34
2022-08-25 02:00:00,2022,8,25,2,17.29,35.91,0.0,53.7
2022-08-25 03:00:00,2022,8,25,3,17.83,16.95,0.0,58.25
2022-08-25 04:00:00,2022,8,25,4,19.57,12.46,0.0,57.19
2022-08-25 05:00:00,2022,8,25,5,25.12,17.57,0.0,49.5
2022-08-25 06:00:00,2022,8,25,6,21.8,21.31,0.0,60.79
2022-08-25 07:00:00,2022,8,25,7,25.65,8.27,217.39,54.69
2022-08-25 08:00:00,2022,8,25,8,31.99,46.79,221.88,61.17
2022-08-25 09:00:00,2022,8,25,9,31.24,21.67,504.1,51.3
2022-08-25 10:00:00,2022,8,25,10,32.41,41.01,470.66,54.55
2022-08-25 11:00:00,2022,8,25,11,37.09,0.0,811.23,60.95
2022-08-25 12:00:00,2022,8,25,12,33.59,11.95,813.33,50.71
2022-08-25 13:00:00,2022,8,25,13,31.41,42.9,492.71,65.87
2022-08-25 14:00:00,2022,8,25,14,31.46,43.19,439.96,58.86
2022-08-25 15:00:00,2022,8,25,15,28.49,1.66,646.44,72.36
2022-08-25 16:00:00,2022,8,25,16,31.61,31.78,303.54,55.19
2022-08-25 17:00:00,2022,8,25,17,28.32,32.3,150.42,58.69
2022-08-25 18:00:00,2022,8,25,18,27.35,11.55,0.0,54.7
2022-08-25 19:00:00,2022,8,25,19,25.46,32.85,0.0,56.55
2022-08-25 20:00:00,2022,8,25,20,20.27,0.0,0.0,60.94
2022-08-25 21:00:00,2022,8,25,21,17.55,7.18,0.0,69.45
2022-08-25 22:00:00,2022,8,25,22,18.07,37.69,0.0,67.95
2022-08-25 23:00:00,2022,8,25,23,15.63,26.3,0.0,62.75
2022-08-26 00:00:00,2022,8,26,0,17.24,26.99,0.0,48.27
2022-08-26 01:00:00,2022,8,26,1,19.45,21.86,0.0,53.86
2022-08-26 02:00:00,2022,8,26,2,17.65,36.1,0.0,61.49
2022-08-26 03:00:00,2022,8,26,3,19.56,37.07,0.0,50.45
2022-08-26 04:00:00,2022,8,26,4,20.72,41.19,0.0,56.68
2022-08-26 05:00:00,2022,8,26,5,24.45,27.88,0.0,58.1
2022-08-26 06:00:00,2022,8,26,6,23.58,17.6,0.0,71.38
2022-08-26 07:00:00,2022,8,26,7,22.59,14.22,190.03,55.56
2022-08-26 08:00:00,2022,8,26,8,29.85,4.23,459.41,44.23
2022-08-26 09:00:00,2022,8,26,9,32.54,17.31,485.47,62.98
2022-08-26 10:00:00,2022,8,26,10,32.73,13.24,708.91,65.17
2022-08-26 11:00:00,2022,8,26,11,31.36,57.4,364.71,75.04
2022-08-26 12:00:00,2022,8,26,12,30.64,4.42,906.25,53.29
2022-08-26 13:00:00,2022,8,26,13,33.63,46.11,490.52,45.83
2022-08-26 14:00:00,2022,8,26,14,32.12,20.01,584.63,59.63
2022-08-26 15:00:00,2022,8,26,15,30.32,21.23,514.33,61.01
2022-08-26 16:00:00,2022,8,26,16,32.56,33.39,293.59,61.44
2022-08-26 17:00:00,2022,8,26,17,25.09,0.0,244.84,53.59
2022-08-26 18:00:00,2022,8,26,18,28.46,9.36,0.0,60.24
2022-08-26 19:00:00,2022,8,26,19,22.91,0.54,0.0,57.67
2022-08-26 20:00:00,2022,8,26,20,17.24,17.76,0.0,52.31
2022-08-26 21:00:00,2022,8,26,21,18.9,7.18,0.0,48.04
2022-08-26 22:00:00,2022,8,26,22,19.9,51.71,0.0,54.22
2022-08-26 23:00:00,2022,8,26,23,16.45,13.7,0.0,56.27
2022-08-27 00:00:00,2022,8,27,0,13.77,0.0,0.0,62.62
2022-08-27 01:00:00,2022,8,27,1,16.67,18.33,0.0,56.88
2022-08-27 02:00:00,2022,8,27,2,16.08,41.17,0.0,53.03
2022-08-27 03:00:00,2022,8,27,3,20.05,57.62,0.0,61.42
2022-08-27 04:00:00,2022,8,27,4,22.27,20.43,0.0,56.55
2022-08-27 05:00:00,2022,8,27,5,20.54,14.68,0.0,51.57
2022-08-27 06:00:00,2022,8,27,6,23.31,24.73,0.0,59.85
2022-08-27 07:00:00,2022,8,27,7,28.31,33.32,156.34,62.47
2022-08-27 08:00:00,2022,8,27,8,27.01,2.44,442.49,56.42
2022-08-27 09:00:00,2022,8,27,9,28.22,20.13,528.05,70.33
2022-08-27 10:00:00,2022,8,27,10,29.29,24.03,622.94,67.01
2022-08-27 11:00:00,2022,8,27,11,33.15,25.93,609.17,61.3
2022-08-27 12:00:00,2022,8,27,12,33.34,22.13,657.17,54.21
2022-08-27 13:00:00,2022,8,27,13,31.08,6.3,789.32,42.57
2022-08-27 14:00:00,2022,8,27,14,31.66,31.79,560.6,47.4
2022-08-27 15:00:00,2022,8,27,15,33.43,24.13,486.76,64.25
2022-08-27 16:00:00,2022,8,27,16,26.77,24.08,322.28,49.74
2022-08-27 17:00:00,2022,8,27,17,22.89,3.37,213.1,60.41
2022-08-27 18:00:00,2022,8,27,18,25.63,37.82,0.0,49.98
2022-08-27 19:00:00,2022,8,27,19,22.43,6.06,0.0,55.68
2022-08-27 20:00:00,2022,8,27,20,19.3,57.35,0.0,53.29
2022-08-27 21:00:00,2022,8,27,21,20.37,1.43,0.0,63.82
2022-08-27 22:00:00,2022,8,27,22,19.47,40.26,0.0,64.38
2022-08-27 23:00:00,2022,8,27,23,12.58,0.0,0.0,44.19
2022-08-28 00:00:00,2022,8,28,0,15.23,0.0,0.0,68.24
2022-08-28 01:00:00,2022,8,28,1,21.44,13.58,0.0,55.35
2022-08-28 02:00:00,2022,8,28,2,18.77,0.0,0.0,66.13
2022-08-28 03:00:00,2022,8,28,3,20.23,39.27,0.0,67.97
2022-08-28 04:00:00,2022,8,28,4,22.88,24.24,0.0,52.94
2022-08-28 05:00:00,2022,8,28,5,22.5,52.7,0.0,70.41
2022-08-28 06:00:00,2022,8,28,6,26.13,21.33,0.0,43.14
2022-08-28 07:00:00,2022,8,28,7,28.04,29.54,169.61,49.16
2022-08-28 08:00:00,2022,8,28,8,29.61,19.31,384.36,54.1
2022-08-28 09:00:00,2022,8,28,9,29.55,7.2,602.95,49.18
2022-08-28 10:00:00,2022,8,28,10,31.8,16.54,648.51,45.87
2022-08-28 11:00:00,2022,8,28,11,31.08,0.6,803.75,65.65
2022-08-28 12:00:00,2022,8,28,12,32.56,32.42,643.89,53.87
2022-08-28 13:00:00,2022,8,28,13,29.92,18.52,758.02,58.07
2022-08-28 14:00:00,2022,8,28,14,29.88,22.67,599.85,62.86
2022-08-28 15:00:00,2022,8,28,15,29.62,81.15,114.95,66.17
2022-08-28 16:00:00,2022,8,28,16,26.65,16.61,385.5,69.86
2022-08-28 17:00:00,2022,8,28,17,25.59,30.95,151.49,50.46
2022-08-28 18:00:00,2022,8,28,18,24.2,23.59,0.0,69.82
2022-08-28 19:00:00,2022,8,28,19,23.27,47.83,0.0,58.74
2022-08-28 20:00:00,2022,8,28,20,22.43,29.44,0.0,58.79
2022-08-28 21:00:00,2022,8,28,21,17.95,19.25,0.0,55.22
2022-08-28 22:00:00,2022,8,28,22,20.27,70.52,0.0,59.92
2022-08-28 23:00:00,2022,8,28,23,18.68,7.48,0.0,69.8
2022-08-29 00:00:00,2022,8,29,0,17.35,20.46,0.0,63.03
2022-08-29 01:00:00,2022,8,29,1,16.92,42.67,0.0,66.56
2022-08-29 02:00:00,2022,8,29,2,18.05,7.97,0.0,50.81
2022-08-29 03:00:00,2022,8,29,3,21.06,39.65,0.0,54.31
2022-08-29 04:00:00,2022,8,29,4,22.79,14.75,0.0,58.43
2022-08-29 05:00:00,2022,8,29,5,24.94,44.4,0.0,61.8
2022-08-29 06:00:00,2022,8,29,6,24.42,43.88,0.0,60.53
2022-08-29 07:00:00,2022,8,29,7,27.52,22.54,191.71,72.15
2022-08-29 08:00:00,2022,8,29,8,31.03,4.33,453.52,52.44
2022-08-29 09:00:00,2022,8,29,9,28.75,16.51,515.7,61.5
2022-08-29 10:00:00,2022,8,29,10,30.63,24.04,579.73,61.84
2022-08-29 11:00:00,2022,8,29,11,32.1,42.1,486.31,54.56
2022-08-29 12:00:00,2022,8,29,12,34.14,30.75,656.48,57.25
2022-08-29 13:00:00,2022,8,29,13,33.9,35.09,557.45,52.46
2022-08-29 14:00:00,2022,8,29,14,30.81,31.32,579.97,60.13
2022-08-29 15:00:00,2022,8,29,15,26.98,41.26,367.57,47.22
2022-08-29 16:00:00,2022,8,29,16,28.83,20.33,341.17,71.3
2022-08-29 17:00:00,2022,8,29,17,24.57,27.63,181.3,55.81
2022-08-29 18:00:00,2022,8,29,18,21.36,24.9,0.0,52.06
2022-08-29 19:00:00,2022,8,29,19,19.74,15.58,0.0,43.87
2022-08-29 20:00:00,2022,8,29,20,20.99,44.57,0.0,54.93
2022-08-29 21:00:00,2022,8,29,21,21.41,44.15,0.0,55.87
2022-08-29 22:00:00,2022,8,29,22,17.49,48.45,0.0,60.21
2022-08-29 23:00:00,2022,8,29,23,17.04,9.06,0.0,56.09
2022-08-30 00:00:00,2022,8,30,0,18.51,31.02,0.0,81.26
2022-08-30 01:00:00,2022,8,30,1,13.33,45.85,0.0,47.93
2022-08-30 02:00:00,2022,8,30,2,18.26,54.06,0.0,63.0
2022-08-30 03:00:00,2022,8,30,3,18.47,0.0,0.0,61.34
2022-08-30 04:00:00,2022,8,30,4,21.28,23.95,0.0,47.31
2022-08-30 05:00:00,2022,8,30,5,21.11,20.22,0.0,55.48
2022-08-30 06:00:00,2022,8,30,6,22.51,55.82,0.0,76.88
2022-08-30 07:00:00,2022,8,30,7,26.5,0.0,236.16,53.9
2022-08-30 08:00:00,2022,8,30,8,31.45,3.06,443.99,74.25
2022-08-30 09:00:00,2022,8,30,9,31.53,52.66,296.55,57.2
2022-08-30 10:00:00,2022,8,30,10,30.06,14.61,656.14,58.35
2022-08-30 11:00:00,2022,8,30,11,29.19,0.0,913.95,55.09
2022-08-30 12:00:00,2022,8,30,12,28.78,54.24,443.73,50.15
2022-08-30 13:00:00,2022,8,30,13,34.51,0.0,894.74,48.38
2022-08-30 14:00:00,2022,8,30,14,29.17,44.44,435.35,53.23
2022-08-30 15:00:00,2022,8,30,15,29.15,0.0,667.12,64.11
2022-08-30 16:00:00,2022,8,30,16,30.79,0.0,489.91,62.42
2022-08-30 17:00:00,2022,8,30,17,22.99,28.01,157.5,55.12
2022-08-30 18:00:00,2022,8,30,18,27.13,7.04,0.0,73.12
2022-08-30 19:00:00,2022,8,30,19,21.57,29.45,0.0,51.34
2022-08-30 20:00:00,2022,8,30,20,17.85,60.04,0.0,61.75
2022-08-30 21:00:00,2022,8,30,21,18.0,20.9,0.0,47.62
2022-08-30 22:00:00,2022,8,30,22,15.77,56.56,0.0,60.5
2022-08-30 23:00:00,2022,8,30,23,17.3,30.49,0.0,62.21
2022-08-31 00:00:00,2022,8,31,0,14.66,42.79,0.0,56.84
2022-08-31 01:00:00,2022,8,31,1,12.4,0.0,,58.77
2022-08-31 02:00:00,2022,8,31,2,16.58,36.4,0.0,54.6
2022-08-31 03:00:00,2022,8,31,3,15.58,33.33,0.0,65.86
2022-08-31 04:00:00,2022,8,31,4,20.36,16.47,0.0,65.41
